0,5126,11,,,1.0
6,1637,25,241239320.84,139393425.84905273,0.0
7,2671,2,,,1.0
9,3079,8,330644600.0,16952046.6430222,0.0
10,2656,11,400501232.0,0.0,0.9090909090909091
11,4573,27,276808619.8518519,103758687.13452873,0.0
12,672,9,355632343.2222222,66236260.25704883,0.0
14,4600,8,143704719.875,60840244.764907114,0.0
16,2207,4,474281134.0,10841811.42614091,0.0
17,2207,5,,,1.0
18,2916,16,205550462.25,123453537.1224189,0.0
19,138,34,,,1.0
20,3538,6,191284453.33333334,82701793.94802885,0.0
21,218,12,189821288.0,35535848.111944646,0.6666666666666666
23,535,3,72381120.0,8066986.219565936,0.0
26,4573,32,244624846.75,10087944.000274764,0.0
27,1260,20,,,1.0
28,3678,44,214661352.27272728,97979176.83080867,0.0
29,4428,17,,,1.0
32,1871,24,,,1.0
33,953,15,,,1.0
35,677,21,,,1.0
36,4296,21,,,1.0
37,4573,1,399000112.0,0.0,0.0
38,5137,15,260409232.0,62192180.34447739,0.0
39,953,16,,,1.0
40,2174,7,,,1.0
41,439,1,,,1.0
43,672,3,,,1.0
45,1348,3,,,1.0
46,3079,34,165227230.0,130737489.13757688,0.0
48,2761,2,360440224.0,62440000.0,0.0
50,3351,100,8008373.91,38497.37110585497,0.0
51,2778,4,,,1.0
52,2593,6,427716805.3333333,39927749.1922041,0.5
54,4428,8,,,1.0
55,1637,26,234500336.0,78194491.24803142,0.0
56,2055,3,277143025.3333333,8080748.040180965,0.0
57,2991,5,250238677.6,113771279.93545881,0.0
58,4395,49,148929299.20408162,87623114.54558893,0.0
59,1384,13,,,1.0
60,4702,3,236572231.33333334,131587226.97540796,0.0
63,196,8,,,1.0
64,5044,13,284241059.6923077,130547867.63827954,0.0
65,3262,4,294005653.5,23567295.410094615,0.0
66,1922,50,166791087.14,136680114.90408936,0.0
67,3795,1,,,1.0
68,1637,6,,,1.0
69,3216,47,71729357.0212766,23510267.961460665,0.0
70,218,51,,,1.0
71,2593,37,454550138.6666667,30153360.601358443,0.918918918918919
72,3265,21,273420168.28571427,62125600.012158826,0.0
73,3538,6,381191120.0,43190000.0,0.6666666666666666
74,4497,41,96875917.17073171,39863380.21780814,0.0
75,130,96,8037423.947916667,105186.19896515341,0.0
77,4988,1,,,1.0
78,2656,96,25626333.489583332,18090262.054503184,0.0
79,672,35,239083422.34285715,126999940.29429339,0.0
80,1735,3,56381493.333333336,6879109.730099935,0.0
81,1348,9,368875573.3333333,63927120.309858404,0.0
83,1260,1,,,1.0
84,672,8,,,1.0
85,299,2,,,1.0
86,4395,79,193859790.1772152,137125342.65423325,0.0
89,4497,7,239497704.0,104315218.39953445,0.0
92,1494,6,486002352.0,0.0,0.8333333333333334
93,3216,31,121679301.87096775,93028348.02555913,0.0
94,5171,17,,,1.0
98,3777,20,260001231.99999997,0.0,0.95
100,4428,23,,,1.0
101,4790,13,18702320.0,190000.0,0.8461538461538461
102,2163,4,,,1.0
103,138,15,383880112.0,60936165.50675523,0.8
104,1871,74,,,1.0
106,723,49,341961120.0,72999402.73728272,0.8979591836734694
108,2656,2,,,1.0
110,2744,3,328503808.0,0.0,0.6666666666666666
111,4561,19,,,1.0
112,3351,6,,,1.0
113,3079,54,287731748.2222222,42872630.74880296,0.0
115,535,38,199111961.18421054,62290734.25502307,0.0
116,4573,100,150163984.69,100587446.10540423,0.0
117,1832,52,190423133.1346154,65972698.37713963,0.0
