6,1637,11,243529111.0909091,73536724.1060521,0.0
11,4573,7,305782969.14285713,97640726.53125346,0.0
14,4600,5,248233792.8,106536505.88193431,0.0
18,2916,8,305455392.0,74852920.8757761,0.0
19,138,4,,,1.0
20,3538,2,375441119.99999994,59440000.0,0.0
21,218,9,385001568.0,0.0,0.8888888888888888
23,535,3,137881120.0,9318597.891671615,0.0
28,3678,23,254296385.2173913,140526050.37259266,0.0
32,1871,21,,,1.0
33,953,9,,,1.0
35,677,1,,,1.0
38,5137,1,420501232.0,0.0,0.0
39,953,1,,,1.0
40,2174,7,,,1.0
41,439,3,,,1.0
46,3079,24,176445736.625,111044735.5825088,0.0
50,3351,100,10171037.59,4066963.2081804615,0.0
54,4428,6,,,1.0
55,1637,7,332926050.28571427,81596491.32112463,0.0
56,2055,1,461429692.0,0.0,0.0
58,4395,29,232038125.62068966,141128827.0210273,0.0
59,1384,7,,,1.0
60,4702,1,105001120.0,0.0,0.0
64,5044,3,149881232.0,10611138.801592726,0.0
66,1922,27,96893959.81481482,81141015.15347233,0.0
69,3216,47,142314439.57446808,48161956.02217464,0.0
70,218,5,,,1.0
71,2593,8,,,1.0
72,3265,14,374125882.5714286,70093888.34751193,0.0
74,4497,41,224363722.0487805,94451606.5163868,0.0
75,130,96,9980740.895833334,3944913.344833687,0.0
78,2656,96,77044351.15625,59459155.23344827,0.0
79,672,15,264399008.6,131178642.11606261,0.0
80,1735,3,121215200.0,22447869.49185156,0.0
86,4395,41,186351811.90243903,87377557.32641394,0.0
89,4497,4,375730491.0,67059069.3302196,0.0
93,3216,27,203989941.55555555,101040069.77710795,0.0
98,3777,13,,,1.0
101,4790,2,25452320.0,2439999.999999998,0.0
103,138,1,,,1.0
104,1871,9,,,1.0
105,1384,2,,,1.0
106,723,7,,,1.0
113,3079,2,321963778.5,132961538.49999997,0.0
115,535,15,256213273.46666667,77681883.04842162,0.0
116,4573,75,241269542.09333333,138004705.8482853,0.0
117,1832,38,267398007.0,86621616.34311955,0.0
118,3777,16,229605517.7142857,112127560.82212067,0.125
122,1094,22,,,1.0
123,3538,4,237821120.0,90626806.18889755,0.0
127,2123,62,184515029.67741936,117719216.9999591,0.0
129,3678,96,161884349.90625,100764291.7964194,0.0
133,138,1,,,1.0
135,1089,3,459548645.3333333,19588954.718040016,0.0
137,4988,7,328573557.5714286,84217038.88674067,0.0
140,4363,15,138489843.2,31668836.471764542,0.0
142,2002,1,,,1.0
143,539,6,,,1.0
144,2163,2,,,1.0
147,2778,1,,,1.0
